timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695069358755,2453,HTTP Request,200,OK,ThreadLoadTestRokomari 1-24,text,true,,526439,240,67,67,https://www.rokomari.com/book,292,0,0
1695069358755,292,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-24,,true,,874,118,67,67,https://www.rokomari.com/,292,0,0
1695069359047,2161,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-24,text,true,,525565,122,67,67,https://www.rokomari.com/book,213,0,0
1695069356595,4709,HTTP Request,200,OK,ThreadLoadTestRokomari 1-40,text,true,,526438,240,66,66,https://www.rokomari.com/book,110,0,37
1695069356595,110,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-40,,true,,878,118,66,66,https://www.rokomari.com/,110,0,37
1695069356705,4599,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-40,text,true,,525560,122,66,66,https://www.rokomari.com/book,130,0,0
1695069357302,4144,HTTP Request,200,OK,ThreadLoadTestRokomari 1-7,text,true,,526427,240,66,66,https://www.rokomari.com/book,74,0,0
1695069357302,74,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-7,,true,,870,118,66,66,https://www.rokomari.com/,74,0,0
1695069357376,4070,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-7,text,true,,525557,122,66,66,https://www.rokomari.com/book,217,0,0
1695069357793,3689,HTTP Request,200,OK,ThreadLoadTestRokomari 1-61,text,true,,526441,240,66,66,https://www.rokomari.com/book,1755,0,1678
1695069357793,1755,HTTP Request-0,301,Moved Permanently,ThreadLoadTestRokomari 1-61,,true,,882,118,66,66,https://www.rokomari.com/,1755,0,1678
1695069359548,1934,HTTP Request-1,200,OK,ThreadLoadTestRokomari 1-61,text,true,,525559,122,66,66,https://www.rokomari.com/book,99,0,0
